locus	cross	chrom	peak.Mb	target	LOD	f.ctrl	f.target	dfreq	dfreq.rep1	sig	responds
N2xXZ1516 II:8.12	N2xXZ1516	II	8.124776	par1	34.1403525357199	NA	NA	NA	NA	TRUE	FALSE
N2xXZ1516 II:8.12	N2xXZ1516	II	8.124776	pos1	47.0664835836267	NA	NA	NA	NA	TRUE	FALSE
N2xXZ1516 II:8.12	N2xXZ1516	II	8.124776	rpn12	2.21943764193246	NA	NA	NA	NA	FALSE	FALSE
N2xXZ1516 II:8.12	N2xXZ1516	II	8.124776	vha5	27.6229399703792	NA	NA	NA	NA	TRUE	FALSE
N2xXZ1516 II:8.62	N2xXZ1516	II	8.624608	mig6	0.760473771900037	0.3428771648813695	0.30149647887323944	-0.04138068600813005	-0.08146618256705368	FALSE	FALSE
N2xXZ1516 II:8.62	N2xXZ1516	II	8.624608	par1	63.8850892350342	0.3428771648813695	0.44709439032583137	0.10421722544446188	-0.007101480061085519	TRUE	TRUE
N2xXZ1516 II:8.62	N2xXZ1516	II	8.624608	pos1	23.145657577095	0.3428771648813695	0.2593038821954485	-0.08357328268592101	NA	TRUE	FALSE
N2xXZ1516 II:8.62	N2xXZ1516	II	8.624608	rpn12	9.15789607274549	0.3428771648813695	0.3669671416109334	0.024089976729563922	-0.004151446203856102	TRUE	FALSE
N2xXZ1516 II:8.62	N2xXZ1516	II	8.624608	vha5	31.79442056964	0.3428771648813695	0.4424265842349305	0.09954941935356099	NA	TRUE	FALSE
N2xXZ1516 II:9.48	N2xXZ1516	II	9.484559	mig6	5.25302848587307	0.3531754652762691	0.31021335875064154	-0.04296210652562754	-0.06241412737847557	TRUE	FALSE
N2xXZ1516 II:9.48	N2xXZ1516	II	9.484559	par1	46.842775000985	0.3531754652762691	0.45076726342711	0.0975917981508409	0.03319235913861174	TRUE	FALSE
N2xXZ1516 II:9.48	N2xXZ1516	II	9.484559	pos1	45.0632770404575	0.3531754652762691	0.25099245732433506	-0.10218300795193402	NA	TRUE	TRUE
N2xXZ1516 II:9.48	N2xXZ1516	II	9.484559	rpn12	4.61268231973778	0.3531754652762691	0.3723487824037706	0.019173317127501532	0.02420602282702905	TRUE	FALSE
N2xXZ1516 II:9.48	N2xXZ1516	II	9.484559	vha5	33.8735856268431	0.3531754652762691	0.46943691659138814	0.11626145131511906	NA	TRUE	TRUE
N2xXZ1516 II:9.95	N2xXZ1516	II	9.945352	mig6	26.408729774092	0.3655751627819194	0.2824009799918334	-0.08317418279008604	-0.1116306556568486	TRUE	FALSE
N2xXZ1516 II:9.95	N2xXZ1516	II	9.945352	par1	28.0080088264871	0.3655751627819194	0.45321637426900585	0.08764121148708642	0.01901307122475593	TRUE	FALSE
N2xXZ1516 II:9.95	N2xXZ1516	II	9.945352	pos1	37.2920895821017	0.3655751627819194	0.29052026013006504	-0.07505490265185438	NA	TRUE	FALSE
N2xXZ1516 II:9.95	N2xXZ1516	II	9.945352	rpn12	4.09301311528035	0.3655751627819194	0.40636813027042745	0.040792967488508025	0.006705486251434023	TRUE	FALSE
N2xXZ1516 II:9.95	N2xXZ1516	II	9.945352	vha5	19.8475012484455	0.3655751627819194	0.4577516531961793	0.09217649041425985	NA	TRUE	FALSE
N2xXZ1516 II:10.77	N2xXZ1516	II	10.765294	mig6	37.4943597720965	0.3704710144927536	0.28936617252246993	-0.08110484197028367	-0.1453788663785327	TRUE	FALSE
N2xXZ1516 II:10.77	N2xXZ1516	II	10.765294	par1	44.5145032859538	0.3704710144927536	0.4820067856944213	0.11153577120166769	-0.023920210235808814	TRUE	TRUE
N2xXZ1516 II:10.77	N2xXZ1516	II	10.765294	pos1	66.1950841666006	0.3704710144927536	0.26106758972490435	-0.10940342476784926	NA	TRUE	TRUE
N2xXZ1516 II:10.77	N2xXZ1516	II	10.765294	rpn12	9.42744210115963	0.3704710144927536	0.42254771415889925	0.05207669966614564	0.01990547179487623	TRUE	FALSE
N2xXZ1516 II:10.77	N2xXZ1516	II	10.765294	vha5	15.8103743776975	0.3704710144927536	0.471144024514811	0.10067301002205742	NA	TRUE	TRUE
N2xXZ1516 II:11.59	N2xXZ1516	II	11.59373	mig6	36.6564162066742	0.37412739965095987	0.2873726739885051	-0.08675472566245479	-0.1476272483806359	TRUE	FALSE
N2xXZ1516 II:11.59	N2xXZ1516	II	11.59373	par1	47.8574475620306	0.37412739965095987	0.4940479680994546	0.11992056844849475	-0.016994583519983952	TRUE	TRUE
N2xXZ1516 II:11.59	N2xXZ1516	II	11.59373	pos1	53.7106955510237	0.37412739965095987	0.2792841163310962	-0.09484328331986369	NA	TRUE	FALSE
N2xXZ1516 II:11.59	N2xXZ1516	II	11.59373	rpn12	11.037981310505	0.37412739965095987	0.43013378636653216	0.05600638671557229	0.0078917078492996	TRUE	FALSE
N2xXZ1516 II:11.59	N2xXZ1516	II	11.59373	vha5	20.6600518155585	0.37412739965095987	0.4881703470031546	0.11404294735219472	NA	TRUE	TRUE
N2xXZ1516 II:13.47	N2xXZ1516	II	13.465024	mig6	93.607995794533693	0.4148665072333085	0.2749869330390847	-0.13987957419422375	-0.17018327356333834	TRUE	TRUE
N2xXZ1516 II:13.47	N2xXZ1516	II	13.465024	par1	17.5631853812839	0.4148665072333085	0.49603045775167487	0.08116395051836639	0.04376850175674957	TRUE	FALSE
N2xXZ1516 II:13.47	N2xXZ1516	II	13.465024	pos1	17.8182223042202	0.4148665072333085	0.33868575811812834	-0.07618074911518014	NA	TRUE	FALSE
N2xXZ1516 II:13.47	N2xXZ1516	II	13.465024	rpn12	14.334598510624	0.4148665072333085	0.48523857652002766	0.07037206928671919	0.033702239044420046	TRUE	FALSE
N2xXZ1516 II:13.47	N2xXZ1516	II	13.465024	vha5	3.72232721983407	0.4148665072333085	0.46307193467034946	0.04820542743704098	NA	TRUE	FALSE
N2xXZ1516 II:15.28	N2xXZ1516	II	15.279283	mig6	19.013649966374	0.40802823114247905	0.3384433962264151	-0.06958483491606393	-0.07362438369214003	TRUE	FALSE
N2xXZ1516 II:15.28	N2xXZ1516	II	15.279283	par1	6.05092583030162	0.40802823114247905	0.4499314128943759	0.041903181751896834	0.009638889295490116	TRUE	FALSE
N2xXZ1516 II:15.28	N2xXZ1516	II	15.279283	pos1	5.18984629140578	0.40802823114247905	0.3833190516995144	-0.024709179442964635	NA	TRUE	FALSE
N2xXZ1516 II:15.28	N2xXZ1516	II	15.279283	rpn12	18.7530824834691	0.40802823114247905	0.4617970660146699	0.05376883487219086	0.03206469002695417	TRUE	FALSE
N2xXZ1516 II:15.28	N2xXZ1516	II	15.279283	vha5	14.0154808887573	0.40802823114247905	0.4860415175375805	0.07801328639510147	NA	TRUE	FALSE
N2xXZ1516 III:0.50	N2xXZ1516	III	0.495191	mig6	109.155404949336	0.5164174116467541	0.6776037114233846	0.16118629977663046	0.11697849930231508	TRUE	TRUE
N2xXZ1516 III:0.50	N2xXZ1516	III	0.495191	par1	18.1446951447424	0.5164174116467541	0.5711213918029582	0.054703980156204035	-0.00822803343154832	TRUE	FALSE
N2xXZ1516 III:0.50	N2xXZ1516	III	0.495191	pos1	4.9340998737525	0.5164174116467541	0.48211225364181665	-0.0343051580049375	NA	TRUE	FALSE
N2xXZ1516 III:0.50	N2xXZ1516	III	0.495191	rpn12	11.2395506819528	0.5164174116467541	0.5503055947343677	0.033888183087613544	0.03515281299257511	TRUE	FALSE
N2xXZ1516 III:0.50	N2xXZ1516	III	0.495191	vha5	33.0075157377631	0.5164174116467541	0.641640042598509	0.1252226309517549	NA	TRUE	TRUE
N2xXZ1516 III:2.13	N2xXZ1516	III	2.134889	mig6	29.4844502437864	0.6687305081636397	0.7373979994735457	0.06866749130990601	0.03856416985454236	TRUE	FALSE
N2xXZ1516 III:2.13	N2xXZ1516	III	2.134889	par1	4.79025487249834	0.6687305081636397	0.6810661764705882	0.012335668306948544	-0.05373131833650824	TRUE	FALSE
N2xXZ1516 III:2.13	N2xXZ1516	III	2.134889	pos1	4.7322667648393	0.6687305081636397	0.6016366223908919	-0.06709388577274777	NA	TRUE	FALSE
N2xXZ1516 III:2.13	N2xXZ1516	III	2.134889	rpn12	3.23730003377052	0.6687305081636397	0.6994152046783626	0.030684696514722942	0.008546175733112227	FALSE	FALSE
N2xXZ1516 III:2.13	N2xXZ1516	III	2.134889	vha5	7.46304187531656	0.6687305081636397	0.696568495001351	0.027837986837711326	NA	TRUE	FALSE
N2xXZ1516 III:3.21	N2xXZ1516	III	3.210275	mig6	0.576658177082359	0.8397732045359093	0.8439339390822332	0.00416073454632393	0.028645592214419313	FALSE	FALSE
N2xXZ1516 III:3.21	N2xXZ1516	III	3.210275	par1	3.63692642136334	0.8397732045359093	0.8611039529969592	0.021330748461049875	-0.015014322349575893	TRUE	FALSE
N2xXZ1516 III:3.21	N2xXZ1516	III	3.210275	pos1	2.0566967432045	0.8397732045359093	0.8483673645214095	0.008594159985500172	NA	FALSE	FALSE
N2xXZ1516 III:3.21	N2xXZ1516	III	3.210275	rpn12	3.25635062682669	0.8397732045359093	0.8711091234347048	0.0313359188987955	0.03336649970596428	FALSE	FALSE
N2xXZ1516 III:3.21	N2xXZ1516	III	3.210275	vha5	3.17522911349744	0.8397732045359093	0.8698600174978127	0.03008681296190341	NA	FALSE	FALSE
N2xXZ1516 III:4.95	N2xXZ1516	III	4.949501	mig6	19.3511902080587	0.9210666666666667	0.9508170329228045	0.029750366256137806	0.01129622911486794	TRUE	FALSE
N2xXZ1516 III:4.95	N2xXZ1516	III	4.949501	par1	0.592373833887157	0.9210666666666667	0.9183791606367583	-0.0026875060299084153	0.005655230450074544	FALSE	FALSE
N2xXZ1516 III:4.95	N2xXZ1516	III	4.949501	pos1	15.0195263577068	0.9210666666666667	0.9365980600898983	0.015531393423231621	NA	TRUE	FALSE
N2xXZ1516 III:4.95	N2xXZ1516	III	4.949501	rpn12	30.3797636495218	0.9210666666666667	0.9528467519438174	0.031780085277150705	0.03300904290251605	TRUE	FALSE
N2xXZ1516 III:4.95	N2xXZ1516	III	4.949501	vha5	0	0.9210666666666667	0.9358647096362476	0.014798042969580871	NA	FALSE	FALSE
N2xXZ1516 III:6.08	N2xXZ1516	III	6.084842	mig6	18.0754377030629	0.9326657458563536	0.9588137075614216	0.026147961705067946	0.01932970983313742	TRUE	FALSE
N2xXZ1516 III:6.08	N2xXZ1516	III	6.084842	par1	0.213942801814759	0.9326657458563536	0.9439123494413002	0.011246603584946557	-7.718846545521352e-4	FALSE	FALSE
N2xXZ1516 III:6.08	N2xXZ1516	III	6.084842	pos1	16.0942126725516	0.9326657458563536	0.9596632760434936	0.026997530187139906	NA	TRUE	FALSE
N2xXZ1516 III:6.08	N2xXZ1516	III	6.084842	rpn12	69.7972368492538	0.9326657458563536	0.9829813664596273	0.05031562060327366	0.039769770201485755	TRUE	FALSE
N2xXZ1516 III:6.08	N2xXZ1516	III	6.084842	vha5	0	0.9326657458563536	0.9290366815221117	-0.003629064334241927	NA	FALSE	FALSE
N2xXZ1516 III:8.01	N2xXZ1516	III	8.014987	mig6	9.77140807233658	0.94639475600874	0.9528504072010288	0.006455651192288747	-0.0020144806718537245	TRUE	FALSE
N2xXZ1516 III:8.01	N2xXZ1516	III	8.014987	par1	0.0747767092732438	0.94639475600874	0.933083176985616	-0.013311579023123965	-0.012278966709900474	FALSE	FALSE
N2xXZ1516 III:8.01	N2xXZ1516	III	8.014987	pos1	13.3143392662975	0.94639475600874	0.9700205741158029	0.02362581810706288	NA	TRUE	FALSE
N2xXZ1516 III:8.01	N2xXZ1516	III	8.014987	rpn12	72.3842361830719	0.94639475600874	0.9898566703417861	0.04346191433304614	0.03940593757620092	TRUE	FALSE
N2xXZ1516 III:8.01	N2xXZ1516	III	8.014987	vha5	1.03727066393607	0.94639475600874	0.9389810426540285	-0.007413713354711526	NA	FALSE	FALSE
N2xXZ1516 III:12.08	N2xXZ1516	III	12.084764	mig6	259.426394590934	0.8182850960238031	0.9579050208138645	0.13961992479006147	0.14502720841799888	TRUE	TRUE
N2xXZ1516 III:12.08	N2xXZ1516	III	12.084764	par1	0	0.8182850960238031	0.7999505745706166	-0.01833452145318648	0.014515460179765127	FALSE	FALSE
N2xXZ1516 III:12.08	N2xXZ1516	III	12.084764	pos1	235.338717154644	0.8182850960238031	0.9662220452584777	0.1479369492346746	NA	TRUE	TRUE
N2xXZ1516 III:12.08	N2xXZ1516	III	12.084764	rpn12	23.5697422755529	0.8182850960238031	0.8559210980067591	0.037636001982956024	0.00860758152420793	TRUE	FALSE
N2xXZ1516 III:12.08	N2xXZ1516	III	12.084764	vha5	42.2469797686981	0.8182850960238031	0.8878848728246319	0.06959977680082885	NA	TRUE	FALSE
N2xXZ1516 III:13.31	N2xXZ1516	III	13.305359	mig6	939.500700565856	0.6765715406492105	0.996373015233336	0.31980147458412544	0.2885029928480488	TRUE	TRUE
N2xXZ1516 III:13.31	N2xXZ1516	III	13.305359	par1	3.47598612498099	0.6765715406492105	0.6954294720252167	0.01885793137600611	0.024581486949548315	FALSE	FALSE
N2xXZ1516 III:13.31	N2xXZ1516	III	13.305359	pos1	709.774212514554	0.6765715406492105	0.9659520807061791	0.28938054005696856	NA	TRUE	TRUE
N2xXZ1516 III:13.31	N2xXZ1516	III	13.305359	rpn12	82.3794735394984	0.6765715406492105	0.7915895265802698	0.11501798593105927	0.057354049427383424	TRUE	TRUE
N2xXZ1516 III:13.31	N2xXZ1516	III	13.305359	vha5	138.054518456456	0.6765715406492105	0.894833384286151	0.21826184363694046	NA	TRUE	TRUE
N2xXZ1516 IV:0.50	N2xXZ1516	IV	0.504727	mig6	32.100472791548	0.45816229870539943	0.5393813361060567	0.08121903740065722	0.08362235067437374	TRUE	FALSE
N2xXZ1516 IV:0.50	N2xXZ1516	IV	0.504727	par1	0.00904669326573029	0.45816229870539943	0.45023148148148145	-0.007930817223917974	0.03144246353322527	FALSE	FALSE
N2xXZ1516 IV:0.50	N2xXZ1516	IV	0.504727	pos1	2.18660918208856	0.45816229870539943	0.5049317147192717	0.046769416013872245	NA	FALSE	FALSE
N2xXZ1516 IV:0.50	N2xXZ1516	IV	0.504727	rpn12	4.5624073214629	0.45816229870539943	0.522247191011236	0.06408489230583653	0.03147044212617983	TRUE	FALSE
N2xXZ1516 IV:0.50	N2xXZ1516	IV	0.504727	vha5	15.6291774355931	0.45816229870539943	0.5789473684210527	0.12078506971565323	NA	TRUE	TRUE
N2xXZ1516 IV:4.14	N2xXZ1516	IV	4.13575	mig6	17.8547044020683	0.4524459374343901	0.5141458973483555	0.061699959913965374	0.026451324911210716	TRUE	FALSE
N2xXZ1516 IV:4.14	N2xXZ1516	IV	4.13575	par1	36.3351354973259	0.4524459374343901	0.5629567714695985	0.11051083403520845	0.04236816398000265	TRUE	TRUE
N2xXZ1516 IV:4.14	N2xXZ1516	IV	4.13575	pos1	0	0.4524459374343901	0.4605695509309967	0.008123613496606619	NA	FALSE	FALSE
N2xXZ1516 IV:4.14	N2xXZ1516	IV	4.13575	rpn12	5.28193801650614	0.4524459374343901	0.38591229266075894	-0.06653364477363116	-0.015865384880923983	TRUE	FALSE
N2xXZ1516 IV:4.14	N2xXZ1516	IV	4.13575	vha5	0.00928979676684689	0.4524459374343901	0.43867552652325714	-0.013770410911132958	NA	FALSE	FALSE
N2xXZ1516 IV:4.96	N2xXZ1516	IV	4.955149	mig6	48.1266013204792	0.13235643564356436	0.22325023558639595	0.09089379994283159	0.04732279843451004	TRUE	FALSE
N2xXZ1516 IV:4.96	N2xXZ1516	IV	4.955149	par1	87.119902615159	0.13235643564356436	0.26695232265524044	0.13459588701167607	2.9698338685479886e-4	TRUE	TRUE
N2xXZ1516 IV:4.96	N2xXZ1516	IV	4.955149	pos1	3.60401681799264	0.13235643564356436	0.17106761934348141	0.03871118369991705	NA	TRUE	FALSE
N2xXZ1516 IV:4.96	N2xXZ1516	IV	4.955149	rpn12	0.262129105946498	0.13235643564356436	0.144004400440044	0.011647964796479643	-0.040760653746907904	FALSE	FALSE
N2xXZ1516 IV:4.96	N2xXZ1516	IV	4.955149	vha5	3.96320003115426	0.13235643564356436	0.14550878355982763	0.013152347916263268	NA	TRUE	FALSE
N2xXZ1516 IV:5.98	N2xXZ1516	IV	5.98451	mig6	52.4862897345314	0.13696037847427558	0.22744694774235766	0.09048656926808207	0.041671628135098254	TRUE	FALSE
N2xXZ1516 IV:5.98	N2xXZ1516	IV	5.98451	par1	78.7722836470101	0.13696037847427558	0.23334314591306055	0.09638276743878496	0.013440700478870277	TRUE	FALSE
N2xXZ1516 IV:5.98	N2xXZ1516	IV	5.98451	pos1	1.99777128634612	0.13696037847427558	0.14696945466176237	0.010009076187486782	NA	FALSE	FALSE
N2xXZ1516 IV:5.98	N2xXZ1516	IV	5.98451	rpn12	3.27630563778579	0.13696037847427558	0.12404516771836599	-0.012915210755909595	-0.023010958248376873	FALSE	FALSE
N2xXZ1516 IV:5.98	N2xXZ1516	IV	5.98451	vha5	6.05952536705562	0.13696037847427558	0.18379934210526316	0.04683896363098758	NA	TRUE	FALSE
N2xXZ1516 IV:8.98	N2xXZ1516	IV	8.975323	mig6	155.837995286978	0.10811273879893772	0.2614443744941092	0.15333163569517144	0.08471335176036629	TRUE	TRUE
N2xXZ1516 IV:8.98	N2xXZ1516	IV	8.975323	par1	140.659427924127	0.10811273879893772	0.26264701714609606	0.15453427834715833	0.0015493671744748472	TRUE	TRUE
N2xXZ1516 IV:8.98	N2xXZ1516	IV	8.975323	pos1	23.3261197111599	0.10811273879893772	0.15611768537618065	0.04800494657724293	NA	TRUE	FALSE
N2xXZ1516 IV:8.98	N2xXZ1516	IV	8.975323	rpn12	0.054419047890519	0.10811273879893772	0.10329591593026033	-0.004816822868677392	-0.01695941580406668	FALSE	FALSE
N2xXZ1516 IV:8.98	N2xXZ1516	IV	8.975323	vha5	7.03687696136136	0.10811273879893772	0.15441923467660007	0.04630649587766235	NA	TRUE	FALSE
N2xXZ1516 IV:11.17	N2xXZ1516	IV	11.174816	mig6	111.511284869569	0.12397205765319656	0.26109359378604935	0.13712153613285277	0.040148576080577536	TRUE	TRUE
N2xXZ1516 IV:11.17	N2xXZ1516	IV	11.174816	par1	102.125618104925	0.12397205765319656	0.2709803332832908	0.14700827563009422	6.751055677070017e-4	TRUE	TRUE
N2xXZ1516 IV:11.17	N2xXZ1516	IV	11.174816	pos1	29.6858779048996	0.12397205765319656	0.2038714059316278	0.07989934827843125	NA	TRUE	FALSE
N2xXZ1516 IV:11.17	N2xXZ1516	IV	11.174816	rpn12	0.113786830716756	0.12397205765319656	0.12201789264413519	-0.0019541650090613705	-0.05747565199319832	FALSE	FALSE
N2xXZ1516 IV:11.17	N2xXZ1516	IV	11.174816	vha5	1.98925116567342	0.12397205765319656	0.16223148445014426	0.0382594267969477	NA	FALSE	FALSE
N2xXZ1516 IV:12.54	N2xXZ1516	IV	12.540592	mig6	63.0410150125116	0.15646908859145953	0.2606956403823988	0.10422655179093926	0.015022699729626082	TRUE	TRUE
N2xXZ1516 IV:12.54	N2xXZ1516	IV	12.540592	par1	80.5380899528653	0.15646908859145953	0.2563562113028586	0.0998871227113991	2.362197731934912e-4	TRUE	FALSE
N2xXZ1516 IV:12.54	N2xXZ1516	IV	12.540592	pos1	75.2809376610223	0.15646908859145953	0.2510326311441553	0.09456354255269578	NA	TRUE	FALSE
N2xXZ1516 IV:12.54	N2xXZ1516	IV	12.540592	rpn12	0.220045813282998	0.15646908859145953	0.14925879823469504	-0.007210290356764487	-0.027565111545905963	FALSE	FALSE
N2xXZ1516 IV:12.54	N2xXZ1516	IV	12.540592	vha5	0.646906108068788	0.15646908859145953	0.1516380655226209	-0.004831023068838619	NA	FALSE	FALSE
N2xXZ1516 IV:13.73	N2xXZ1516	IV	13.725494	mig6	1.54030670896848	0.23333603304446424	0.241467859509609	0.008131826465144765	-0.05927670555872086	FALSE	FALSE
N2xXZ1516 IV:13.73	N2xXZ1516	IV	13.725494	par1	14.660424478727	0.23333603304446424	0.29783369214208827	0.06449765909762403	0.00969974614496144	TRUE	FALSE
N2xXZ1516 IV:13.73	N2xXZ1516	IV	13.725494	pos1	38.7505176444882	0.23333603304446424	0.3076576981913075	0.07432166514684327	NA	TRUE	FALSE
N2xXZ1516 IV:13.73	N2xXZ1516	IV	13.725494	rpn12	5.1225678203955	0.23333603304446424	0.22253634894991922	-0.010799684094545015	-0.04100295191496922	TRUE	FALSE
N2xXZ1516 IV:13.73	N2xXZ1516	IV	13.725494	vha5	2.35756598430106	0.23333603304446424	0.21690636923980042	-0.01642966380466382	NA	FALSE	FALSE
N2xXZ1516 IV:15.27	N2xXZ1516	IV	15.26515	mig6	19.7238227438482	0.31759605677296754	0.24545791620318874	-0.0721381405697788	-0.1109070618590165	TRUE	FALSE
N2xXZ1516 IV:15.27	N2xXZ1516	IV	15.26515	par1	0.636755387655371	0.31759605677296754	0.3043133597575192	-0.01328269701544832	-0.03151404221703835	FALSE	FALSE
N2xXZ1516 IV:15.27	N2xXZ1516	IV	15.26515	pos1	17.3950430359809	0.31759605677296754	0.3838805166846071	0.06628445991163956	NA	TRUE	FALSE
N2xXZ1516 IV:15.27	N2xXZ1516	IV	15.26515	rpn12	3.9198512099573	0.31759605677296754	0.284721697756967	-0.032874359016000554	-0.08026326163933473	TRUE	FALSE
N2xXZ1516 IV:15.27	N2xXZ1516	IV	15.26515	vha5	5.63362510778349	0.31759605677296754	0.2907506436918202	-0.02684541308114735	NA	TRUE	FALSE
N2xXZ1516 IV:15.85	N2xXZ1516	IV	15.854605	mig6	20.5452179444219	0.32153953458880224	0.23060861020696433	-0.09093092438183792	-0.07276192837875306	TRUE	FALSE
N2xXZ1516 IV:15.85	N2xXZ1516	IV	15.854605	par1	2.94879963471026	0.32153953458880224	0.33544035095995095	0.013900816371148705	0.022279027922637584	FALSE	FALSE
N2xXZ1516 IV:15.85	N2xXZ1516	IV	15.854605	pos1	48.6880437357284	0.32153953458880224	0.41010009783999396	0.08856056325119172	NA	TRUE	FALSE
N2xXZ1516 IV:15.85	N2xXZ1516	IV	15.854605	rpn12	0.158154272191291	0.32153953458880224	0.2948243992606285	-0.026715135328173767	-0.02987468561511908	FALSE	FALSE
N2xXZ1516 IV:15.85	N2xXZ1516	IV	15.854605	vha5	1.70182271568823	0.32153953458880224	0.29313099041533547	-0.028408544173466777	NA	FALSE	FALSE
N2xXZ1516 IV:17.49	N2xXZ1516	IV	17.492237	mig6	93.550706801378	0.39641224059092506	0.2655958162121778	-0.13081642437874724	-0.09686401893305024	TRUE	TRUE
N2xXZ1516 IV:17.49	N2xXZ1516	IV	17.492237	par1	0	0.39641224059092506	0.4023758757234237	0.005963635132498646	-0.0119604005985956	FALSE	FALSE
N2xXZ1516 IV:17.49	N2xXZ1516	IV	17.492237	pos1	9.805378301783	0.39641224059092506	0.4200094384143464	0.023597197823421345	NA	TRUE	FALSE
N2xXZ1516 IV:17.49	N2xXZ1516	IV	17.492237	rpn12	12.3675194676066	0.39641224059092506	0.33670212765957447	-0.05971011293135059	-0.05326719521976736	TRUE	FALSE
N2xXZ1516 IV:17.49	N2xXZ1516	IV	17.492237	vha5	4.04170463366573	0.39641224059092506	0.3544137022397892	-0.04199853835113587	NA	TRUE	FALSE
N2xXZ1516 V:0.01	N2xXZ1516	V	0.005045	mig6	12.226276445128	0.7348244631363092	0.671772840590163	-0.06305162254614627	-0.06909636921332607	TRUE	FALSE
N2xXZ1516 V:0.01	N2xXZ1516	V	0.005045	par1	36.599401751973	0.7348244631363092	0.641809110500989	-0.09301535263532024	0.016124040746637536	TRUE	FALSE
N2xXZ1516 V:0.01	N2xXZ1516	V	0.005045	pos1	64.9521153921658	0.7348244631363092	0.6342849693651414	-0.10053949377116778	NA	TRUE	TRUE
N2xXZ1516 V:0.01	N2xXZ1516	V	0.005045	rpn12	NA	0.7348244631363092	0.7555157234362232	0.02069126029991397	0.00983700686945388	FALSE	FALSE
N2xXZ1516 V:0.01	N2xXZ1516	V	0.005045	vha5	NA	0.7348244631363092	0.7442259973277343	0.009401534191425087	NA	FALSE	FALSE
N2xXZ1516 V:1.30	N2xXZ1516	V	1.304079	mig6	10.2378315340023	0.7203253172544346	0.6648212781321459	-0.05550403912228874	-0.060498095907133065	TRUE	FALSE
N2xXZ1516 V:1.30	N2xXZ1516	V	1.304079	par1	37.8706036006016	0.7203253172544346	0.6277125775022143	-0.09261273975222029	0.010759307667791429	TRUE	FALSE
N2xXZ1516 V:1.30	N2xXZ1516	V	1.304079	pos1	65.2269791895016	0.7203253172544346	0.5850926751908019	-0.13523264206363272	NA	TRUE	TRUE
N2xXZ1516 V:1.30	N2xXZ1516	V	1.304079	rpn12	9.49085085504694	0.7203253172544346	0.7473654229564227	0.027040105701988115	-0.0014606843984334983	TRUE	FALSE
N2xXZ1516 V:1.30	N2xXZ1516	V	1.304079	vha5	4.22064666950629	0.7203253172544346	0.6496876501681884	-0.07063766708624619	NA	TRUE	FALSE
N2xXZ1516 V:2.49	N2xXZ1516	V	2.486506	mig6	0	0.8853046594982079	0.7386363636363636	-0.14666829586184427	-0.08637551325121318	FALSE	FALSE
N2xXZ1516 V:2.49	N2xXZ1516	V	2.486506	par1	6.8473660807573	0.8853046594982079	0.8669724770642202	-0.01833218243398771	0.0800405268490374	TRUE	FALSE
N2xXZ1516 V:2.49	N2xXZ1516	V	2.486506	pos1	45.2970879777926	0.8853046594982079	0.8717948717948718	-0.013509787703336107	NA	TRUE	FALSE
N2xXZ1516 V:2.49	N2xXZ1516	V	2.486506	rpn12	13.9807605124826	0.8853046594982079	0.924791086350975	0.03948642685276704	-0.03023516237402024	TRUE	FALSE
N2xXZ1516 V:2.49	N2xXZ1516	V	2.486506	vha5	1.0899751612098	0.8853046594982079	0.9153846153846154	0.03007995588640744	NA	FALSE	FALSE
N2xXZ1516 V:3.74	N2xXZ1516	V	3.735204	mig6	20.9559801591395	0.7289054330202527	0.7826176912785003	0.05371225825824766	0.06361501940044723	TRUE	FALSE
N2xXZ1516 V:3.74	N2xXZ1516	V	3.735204	par1	7.87860668303459	0.7289054330202527	0.6761316239177796	-0.05277380910247309	0.020235283749953648	TRUE	FALSE
N2xXZ1516 V:3.74	N2xXZ1516	V	3.735204	pos1	34.65081353098	0.7289054330202527	0.6392210209780196	-0.0896844120422331	NA	TRUE	FALSE
N2xXZ1516 V:3.74	N2xXZ1516	V	3.735204	rpn12	15.8088789029226	0.7289054330202527	0.7771244075015457	0.048218974481292975	-0.0035617857107818063	TRUE	FALSE
N2xXZ1516 V:3.74	N2xXZ1516	V	3.735204	vha5	3.57936637906676	0.7289054330202527	0.7661600439479949	0.03725461092774218	NA	TRUE	FALSE
N2xXZ1516 V:9.28	N2xXZ1516	V	9.279896	mig6	327.658331721147	0.4911577992744861	0.7388873159682899	0.24772951669380383	0.20038001655320137	TRUE	TRUE
N2xXZ1516 V:9.28	N2xXZ1516	V	9.279896	par1	14.937918407163	0.4911577992744861	0.5481960517358747	0.057038252461388605	-0.004750541657998875	TRUE	FALSE
N2xXZ1516 V:9.28	N2xXZ1516	V	9.279896	pos1	16.8171652133942	0.4911577992744861	0.5738095238095238	0.08265172453503766	NA	TRUE	FALSE
N2xXZ1516 V:9.28	N2xXZ1516	V	9.279896	rpn12	40.8384100554581	0.4911577992744861	0.6069461616275149	0.1157883623530288	0.0016814218786573298	TRUE	TRUE
N2xXZ1516 V:9.28	N2xXZ1516	V	9.279896	vha5	74.3132474072584	0.4911577992744861	0.6646778042959427	0.1735200050214566	NA	TRUE	TRUE
N2xXZ1516 V:10.76	N2xXZ1516	V	10.764743	mig6	806.108545708514	0.38910151266630216	0.7731527917084587	0.3840512790421566	0.3250071799454469	TRUE	TRUE
