cross	contrast	pair	pool.a	pool.b	chrom	peak.Mb	peak.LOD	lcon.Mb	rcon.Mb	width.kb	peak.rank	contrast.beta	z	f1.a	f1.b	dfreq	n.markers.window	depth.a	depth.b	trough.LOD	separated	other.cross	other.LOD.at.peak	other.peak.Mb	other.peak.LOD	shared	shared.suggestive	drawn.in.figure2
JU1793xJU2466	mig6 vs pos1	mig6|pos1	mig6	pos1	X	12.724951	198.13834948147	11.876811	12.930208	1053.397	5	0.601174786568383	30.2298792738959	0.7867332382310984	0.22239146991622238	0.564341768314876	128	1402	1313	182.999205023037	FALSE	N2xXZ1516	22.0761884720501	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	I	1.876106	728.154219694012	1.804973	1.980352	175.379	1	0.386325945668025	57.9194266609814	0.7248387727183897	0.31454331634653077	0.41029545637185894	256	10234	12755	NA	TRUE	JU1793xJU2466	5.04956109304495	NA	NA	FALSE	TRUE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	I	0.80431	249.208735382593	0.009396	0.80431	794.914	2	0.238468679527835	33.8974000265233	0.6349799965211341	0.4026463819994886	0.23233361452164553	190	11498	15644	249.208735382593	FALSE	JU1793xJU2466	6.34468938843334	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	I	2.985172	153.816063745944	2.985172	3.000204	15.032	3	0.16046004048104	26.6408239042417	0.8325332493901	0.6909860710560226	0.14154717833407737	294	12707	16297	153.816063745944	FALSE	JU1793xJU2466	5.40926914311386	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	II	3.645041	100.768529315558	3.574875	3.795174	220.299	1	0.154398811495846	21.5740482386649	0.6511319046181708	0.5031692178212613	0.1479626867969095	1122	66260	76044	NA	TRUE	JU1793xJU2466	16.1006944404894	NA	NA	FALSE	TRUE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	II	13.465024	93.607995794533693	13.374877	13.525522	150.645	2	0.142498833226346	20.7957653648191	0.4148665072333085	0.2749869330390847	0.13987957419422375	515	25507	34438	0.500976268106349	TRUE	JU1793xJU2466	26.335942036468	13.722331	27.0391689583929	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	II	11.404946	41.8428930012262	11.274795	11.515769	240.974	3	0.0941755135202114	13.9310041803433	0.349315198242058	0.2532029158740046	0.09611228236805336	800	52789	59399	8.26316021214694	FALSE	JU1793xJU2466	21.8919600953872	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	II	4.800508	26.6200169669203	4.800508	4.885825	85.317	4	0.0790316937062858	11.1339579915759	0.4346390168970814	0.37060453221567097	0.06403448468141043	226	13020	14077	23.2803462053817	FALSE	JU1793xJU2466	15.6530853295747	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	II	9.945352	26.408729774092	9.894409	10.065034	170.625	5	0.0755089117735493	11.0901723038818	0.3655751627819194	0.2824009799918334	0.08317418279008604	181	10597	12245	23.0857593037649	FALSE	JU1793xJU2466	19.163689728609	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	III	13.305359	939.500700565856	13.089867	13.525807	435.94	1	-0.314276534245738	-65.7871308857607	0.6765715406492105	0.996373015233336	-0.31980147458412544	201	10197	12407	NA	TRUE	JU1793xJU2466	328.311856372596	13.445021	334.664787978512	TRUE	FALSE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	III	12.084764	259.426394590934	12.044768	12.084764	39.996	2	-0.153469680986239	-34.5845028212417	0.8182850960238031	0.9579050208138645	-0.13961992479006147	431	18485	23542	259.426394590934	FALSE	JU1793xJU2466	92.8417040036775	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	III	0.495191	109.155404949336	0.31986	0.670149	350.289	3	-0.155899451445431	-22.4513423452379	0.5164174116467541	0.6776037114233846	-0.16118629977663046	219	11969	14873	0	TRUE	JU1793xJU2466	69.4910469634738	0.68433	71.7139458621963	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	IV	8.975323	155.837995286978	7.772937	9.360171	1587.234	1	-0.147904301607199	-26.8150118828972	0.10811273879893772	0.2614443744941092	-0.15333163569517144	239	11673	11119	NA	TRUE	JU1793xJU2466	72.8403762222215	8.404773	87.8154561738874	TRUE	FALSE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	IV	6.769952	132.801143279787	6.715778	6.769952	54.174	2	-0.14385371762325	-24.7579463375199	0.11484593837535013	0.24970329931165441	-0.1348573609363043	161	8211	8426	132.801143279787	FALSE	JU1793xJU2466	150.071013686118	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	IV	11.174816	111.511284869569	10.784772	11.415398	630.626	3	-0.127293582362308	-22.691673770435	0.12397205765319656	0.26109359378604935	-0.13712153613285277	240	11309	13003	101.083540447311	FALSE	JU1793xJU2466	55.8833045722621	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	IV	17.492237	93.550706801378	17.439826	17.492237	52.411	4	0.136881118078941	20.7894210984606	0.39641224059092506	0.2655958162121778	0.13081642437874724	58	2843	2677	0	TRUE	JU1793xJU2466	27.7301603491892	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	IV	12.416146	68.560967891085	12.416146	12.500215	84.069	5	-0.10197376606751	-17.80777581285	0.16585571649557024	0.27973398669933497	-0.11387827020376473	695	35555	42855	68.560967891085	FALSE	JU1793xJU2466	69.9589070987283	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	V	10.764743	806.108545708514	10.523898	11.01539	491.492	1	-0.396754654361422	-60.9397486265171	0.38910151266630216	0.7731527917084587	-0.3840512790421566	184	10974	11964	NA	TRUE	JU1793xJU2466	0.0847469127445374	NA	NA	FALSE	FALSE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	V	12.214859	725.08365573317	12.018156	12.601337	583.181	2	-0.385386916786653	-57.7972275579314	0.34094163981382025	0.72785881215247	-0.3869171723386497	200	11172	12409	682.081469173568	FALSE	JU1793xJU2466	0.109095745506393	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	V	13.805216	611.087551037142	13.609545	13.940001	330.456	3	-0.358528998880302	-53.0617373769227	0.3574248328200242	0.7316124575787608	-0.3741876247587366	2275	117538	133188	525.395872807303	FALSE	JU1793xJU2466	0.630955137199411	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	V	14.940178	480.357627298345	14.940178	15.260002	319.824	4	-0.320040364865413	-47.0479998785512	0.26210162357185807	0.5869746729752296	-0.3248730494033716	266	13304	14372	454.301757189366	FALSE	JU1793xJU2466	1.69125144289169	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	V	16.260068	398.928857164516	16.260068	16.435012	174.944	5	-0.296007118084033	-42.8779759389613	0.3024795437639474	0.6257222500037134	-0.323242706239766	3304	161320	201973	398.928857164516	FALSE	JU1793xJU2466	0.22803598609741	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	X	9.705058	154.338221955162	9.144686	9.940408	795.722	1	0.124113358078345	26.6859163655166	0.9413586765223513	0.8021859994945666	0.13917267702778469	240	14205	15828	NA	TRUE	JU1793xJU2466	469.747471923524	9.704382	469.865009605381	TRUE	FALSE	TRUE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	X	8.139959	105.406667288904	8.054857	8.139959	85.102	2	0.0948152100577451	22.0635242324631	0.9510456906886906	0.8664502371176677	0.08459545357102294	549	30028	31419	105.406667288904	FALSE	JU1793xJU2466	610.003695557991	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	X	10.94506	63.0453564103976	10.94506	10.981801	36.741	3	0.0766513051443668	17.0797006664578	0.9324362406650697	0.85551098116543145	0.07692525949963824	247	14194	14707	63.0453564103976	FALSE	JU1793xJU2466	307.945474860661	10.85196	313.752613333429	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	X	11.985562	51.8948208896046	11.985562	12.040658	55.096	4	0.0663913719812682	15.5037112711812	0.9370629370629371	0.8808257741632781	0.056237162899658966	285	15587	15985	50.779586706934	FALSE	JU1793xJU2466	290.342457845214	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs mig6	ht115|mig6	ht115	mig6	X	7.054469	39.453868699018	7.039779	7.054469	14.69	5	0.049967740925567	13.53035826678	0.9539036281897043	0.9160544381548837	0.03784919003482057	299	15793	16606	39.453868699018	FALSE	JU1793xJU2466	789.126081788487	7.151301	797.961752045621	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	I	9.625037	83.6503777847494	9.29469	9.860274	565.584	1	0.0893763102934878	19.6623232484404	0.9170584916306188	0.8332927916970729	0.08376569993354588	171	10634	12333	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	I	7.824981	75.9828524655012	7.62498	8.290724	665.744	2	0.0827753725301144	18.7429010703232	0.9326382592928377	0.8581549705421732	0.07448328875066457	199	11030	13409	71.4640694925459	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	I	11.584779	57.3054021255205	11.464429	11.815017	350.588	3	0.0842822173825704	16.2874873032357	0.8799608035276825	0.8258449788755281	0.054115824652154365	351	20410	24616	42.4375358680628	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	I	6.624546	51.3220161359545	6.513967	6.624546	110.579	4	0.0685578322646374	15.4184025439839	0.9288596902862506	0.8593045471914406	0.06955514309481003	189	10655	13085	51.3220161359545	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	I	13.905221	45.8412698521635	13.769927	14.145593999999999	375.667	5	0.0979464348955722	14.5769231576478	0.7072662557513673	0.6148339245404708	0.09243233121089645	276	11519	15505	35.7149090176739	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	II	8.624608	63.8850892350342	8.524802	8.705986	181.184	1	-0.120896647711878	-17.1925375859334	0.3428771648813695	0.44709439032583137	-0.10421722544446188	169	9989	11908	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	II	7.195035	60.7038571883718	7.154303	7.275207	120.904	2	-0.117369327051808	-16.7610558412174	0.31513787281935846	0.4430474293539151	-0.12790955653455666	128	7108	8033	34.0651613282442	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	II	11.59373	47.8574475620306	11.489469	11.660364	170.895	3	-0.106221555601883	-14.8920044906158	0.37412739965095987	0.4940479680994546	-0.11992056844849475	229	13752	17053	22.361038837647	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	II	5.94488	45.6827288034722	5.844995	6.035535	190.54	4	-0.103619772294093	-14.5518575519405	0.346646407640547	0.46270048489369636	-0.11605407725314937	165	9214	10724	33.271266139971	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	II	12.661444	43.96336114435	12.661444	12.690357	28.913	5	-0.100916176111735	-14.277196107311	0.3515067592940293	0.4513857378804654	-0.09987897858643607	870	42608	55097	32.4843191875468	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	III	0.565487	18.5069030868817	0.454967	0.670149	215.182	1	-0.0665242684154455	-9.30581159277604	0.52170613236187	0.5774309723889556	-0.055724840027085554	228	13176	15827	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	III	2.134889	4.79025487249834	2.05999	2.210082	150.092	2	-0.0331658688213957	-4.83651712520039	0.6687305081636397	0.6810661764705882	-0.012335668306948544	486	21804	30464	1.5631007000956	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	III	13.165075	3.77262968556711	13.074444	13.275233	200.789	3	-0.0287001924557918	-4.32356104221776	0.6899374097255657	0.714351959193137	-0.024414549467571267	307	12462	17252	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	III	3.210275	3.63692642136334	3.210275	3.245135	34.86	4	-0.022269166383401	-4.25042908794761	0.8397732045359093	0.8611039529969592	-0.021330748461049875	330	14286	19403	2.19737945423423	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	IV	9.014773	140.995448406108	8.723628	9.900222	1176.594	1	-0.139514285112421	-25.5086692465246	0.11596021148848464	0.2574152542372881	-0.1414550427488035	207	11159	13216	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	IV	7.285093	114.132800794838	6.97425	7.526234	551.984	2	-0.128979686539342	-22.9561461622619	0.12345265975242556	0.23783620429132668	-0.11438354453890112	110	5978	6618	106.332276730783	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	IV	10.905088	105.031242303651	10.905088	11.535229	630.141	3	-0.122543893387041	-22.0243091957995	0.13036741921204073	0.2567490494296578	-0.12638163021761709	167	9036	10520	105.031242303651	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	IV	4.955149	87.119902615159	4.844951	5.080591	235.64	4	-0.116256506605665	-20.0645171512568	0.13235643564356436	0.26695232265524044	-0.13459588701167607	277	12625	14703	76.6703430120274	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	IV	12.540592	80.5380899528653	12.540592	12.600855	60.263	5	-0.112674341181866	-19.2944086197628	0.15646908859145953	0.2563562113028586	-0.0998871227113991	223	12552	15182	80.5380899528653	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	V	14.545025	90.0208350799356	14.424795	14.710603	285.808	1	-0.139565679520033	-20.3947112159956	0.2980157528021812	0.4377830065359477	-0.13976725373376653	1409	79224	95625	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	V	15.715003	71.8252659184696	15.715003	16.210096	495.093	2	-0.128321279690439	-18.2249752387676	0.32053354049761046	0.4500939401587168	-0.12956039966110633	2889	144169	178305	71.5719858447076	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	V	11.755242	70.383131581004207	11.654331000000001	11.975299	320.968	3	-0.127584532793506	-18.0418503599969	0.33903106997827936	0.45816952350998585	-0.11913845353170649	180	10589	12718	39.2199087325692	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	V	12.980672	45.7160010080571	12.980672	13.055001	74.329	4	-0.103104279129505	-14.5571215221449	0.33312352478363494	0.4332886805090422	-0.10016515572540724	222	12710	14930	45.7160010080571	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	V	10.654233	40.0916114892285	10.54445	10.654233	109.783	5	-0.0980205346046166	-13.6384612621042	0.4169204001739887	0.514448215760022	-0.0975278155860333	167	9196	10901	40.0916114892285	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	X	15.725045	18.4413308346394	15.504804	15.850064	345.26	1	0.0577058960941438	9.28956967585068	0.7801831806827644	0.7503052858056638	0.029877894877100575	267	14412	17197	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	X	5.814558	15.6008135021104	5.499817	5.935181	435.364	2	0.0248190223630376	8.55641993116898	0.9692584539251706	0.9417927823050058	0.027465671620164778	234	13337	15462	2.93570765088455	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	X	12.434997	14.5381090219881	12.234723	12.64536	410.637	3	0.0331295617307834	8.26541656661002	0.9335905093744815	0.9088703837798696	0.024720125594611897	479	24108	27620	3.33955111280171	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	X	4.499392	13.6541114255018	4.454949	4.499392	44.443	4	0.0242829228800906	8.01529454738684	0.9622084440507824	0.9450736609043685	0.017134783146413923	194	10161	11743	10.1322122415888	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs par1	ht115|par1	ht115	par1	X	8.724739	11.6434290031071	8.57378	8.975094	401.314	5	0.0259659918011119	7.41498688438915	0.9503174603174603	0.9184892086330936	0.03182825168436676	235	12600	13900	2.93570765088455	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	I	13.465244	29.8973739759935	13.274914	13.550082	275.168	1	-0.0716773481174652	-11.7923271918162	0.7308158097544865	0.7990879148720548	-0.06827210511756832	223	9083	7894	NA	TRUE	JU1793xJU2466	2.42202996345104	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	I	15.068446	15.4942560388308	14.954072	15.068446	114.374	2	-0.060110062498163	-8.52768939224621	0.7137233714109293	0.7662799559657888	-0.052556584554859453	81	12956	11809	13.6567879582535	FALSE	JU1793xJU2466	4.21491443305832	15.05949	4.21491443305832	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	I	11.075643	12.4505515615421	10.958288	11.1351	176.812	3	-0.0320753905515089	-7.66162179272145	0.8959561920808762	0.9314462627156126	-0.035490070634736415	222	11870	9044	0	TRUE	JU1793xJU2466	1.33812851009515	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	I	0.005435	9.10848510105584	0.005435	0.036061	30.626	4	0.0462876202602248	6.58042168334484	0.6328876378137462	0.5851963746223565	0.04769126319138972	90	4263	3310	0	TRUE	JU1793xJU2466	8.64732528568237	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	II	3.705031	148.435416653047	3.591047	3.800254	209.207	1	0.186468620755833	26.1716379412005	0.6605317237724729	0.42109227871939736	0.23943944505307557	1309	77371	50445	NA	TRUE	JU1793xJU2466	5.98775796803897	3.523741	6.07293461686198	TRUE	FALSE	TRUE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	II	10.765294	66.1950841666006	10.714493	10.830315	115.822	2	0.117880412321189	17.4991836644098	0.3704710144927536	0.26106758972490435	0.10940342476784926	254	14352	10978	4.88629156985243	FALSE	JU1793xJU2466	0.112979583926741	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	II	1.56503	50.8450245917538	1.51983	1.625033	105.203	3	0.103486022741263	15.3470015446992	0.7165323316649534	0.6404901717530946	0.07604215991185881	1714	104093	72546	16.4099475121372	FALSE	JU1793xJU2466	3.46169390520431	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	II	12.915088	47.6868946127539	12.879645	12.965193	85.548	4	0.0990719282848646	14.8656096619864	0.38782783514575525	0.28305163232229685	0.1047762028234584	464	21886	17276	13.4103172392541	FALSE	JU1793xJU2466	1.07495821068265	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	II	8.124776	47.0664835836267	8.044958	8.20504	160.082	5	0.0968348994682282	14.7691967199255	0.3460865987863828	0.24226875606711967	0.10381784271926314	159	9723	7211	23.1194187728703	FALSE	JU1793xJU2466	0.139701315794463	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	III	13.314989	709.853070505491	13.114877	13.500341	385.464	1	-0.288496752122272	-57.1872369282668	0.6813729815582811	0.9687822793526913	-0.28740929779441027	223	11333	8713	NA	TRUE	JU1793xJU2466	88.363673345435	NA	NA	FALSE	TRUE	TRUE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	III	12.114841	247.434984504377	12.084764	12.114841	30.077	2	-0.152992239161229	-33.7766975190401	0.8115376274127087	0.9654165585258241	-0.15387893111311535	436	18444	15412	247.434984504377	FALSE	JU1793xJU2466	28.0609688722675	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	IV	12.564949	75.372324262476	12.389815	12.720022	330.207	1	-0.108993832499009	-18.6677455207277	0.1555077452667814	0.24908098473877688	-0.09357323947199547	208	11620	8977	NA	TRUE	JU1793xJU2466	17.4500393615933	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	IV	15.854605	48.6880437357284	15.749535	15.945089	195.554	2	-0.105642854309559	-15.0198847649856	0.32153953458880224	0.41010009783999396	-0.08856056325119172	363	15771	13287	15.4770596649091	FALSE	JU1793xJU2466	10.2843917070287	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	IV	13.725494	38.7505176444882	13.725494	13.880437	154.943	3	-0.0877336505625367	-13.4101234320884	0.23333603304446424	0.3076576981913075	-0.07432166514684327	318	12347	11113	38.7505176444882	FALSE	JU1793xJU2466	7.29327392728451	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	IV	11.384666	33.7380789036717	11.314985	11.384666	69.681	4	-0.0663613823330803	-12.5198710758353	0.16740384615384615	0.21384615384615385	-0.0464423076923077	175	10400	7800	33.7380789036717	FALSE	JU1793xJU2466	23.4126263049306	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	IV	9.324701	24.6478215093168	8.989218	9.535635	546.417	5	-0.0528926512021848	-10.71829617951	0.09896293914301793	0.14962962962962964	-0.05066669048661171	214	12439	8775	22.136495919254	FALSE	JU1793xJU2466	34.1374903400184	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	V	10.884782	74.7480108386512	10.739494	11.080005	340.511	1	-0.13323970270129	-18.5905788128986	0.39006276150627617	0.518074031231926	-0.1280112697256498	158	9560	6916	NA	TRUE	JU1793xJU2466	4.51180646927583	10.22729	4.70177680133584	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	V	1.304079	65.2269791895016	1.184854	1.440037	255.183	2	0.11784108328797	17.3713291043256	0.7203253172544346	0.5850926751908019	0.13523264206363272	253	14263	10089	0	TRUE	JU1793xJU2466	0.463998470497366	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	V	0.005045	64.9521153921658	0.005045	0.180114	175.069	3	0.116856631535711	17.334856827335	0.7348244631363092	0.6342849693651414	0.10053949377116778	1071	52667	38355	48.0013262230872	FALSE	JU1793xJU2466	0.0159884773994732	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	V	2.486506	45.2970879777926	2.486506	2.735048	248.542	4	0.098252067754736	14.4907060690996	0.8853046594982079	0.8717948717948718	0.013509787703336107	7	279	273	45.2970879777926	FALSE	JU1793xJU2466	0.00279721219179353	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	V	3.735204	34.65081353098	3.735204	3.895032	159.828	5	0.0852976330527146	12.6866344867508	0.7289054330202527	0.6392210209780196	0.0896844120422331	1763	104233	69835	34.145863920452	FALSE	JU1793xJU2466	0.0579866359971072	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	X	11.384777	183.410771429585	11.129885	11.620041	490.156	1	0.144878028673131	29.0864655222824	0.9274588619520161	0.7821398483572031	0.14531901359481303	272	15922	11870	NA	TRUE	JU1793xJU2466	2.93532785359594	NA	NA	FALSE	FALSE	TRUE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	X	9.545363	159.312714940946	9.329803	9.967225	637.422	2	0.125991458441402	27.1117424623056	0.945481654349799	0.8206656731246895	0.1248159812251095	303	15426	12078	125.67853601016	FALSE	JU1793xJU2466	6.09140313083131	10.004523	6.78688868111096	TRUE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	X	7.605206	119.761242258576	7.504641	7.905206	400.565	3	0.101123366296175	23.5139256553929	0.9455426102893049	0.852095454928746	0.09344715536055881	267	15278	11859	109.298172971618	FALSE	JU1793xJU2466	7.55264217740826	NA	NA	FALSE	TRUE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	X	12.995202	109.127035993587	12.794422	13.180184	385.762	4	0.113330511760382	22.4484326519088	0.9157307813982917	0.8017993002721164	0.11393148112617524	435	25288	18007	103.545826961204	FALSE	JU1793xJU2466	2.29712343919498	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs pos1	ht115|pos1	ht115	pos1	X	14.185067	38.8978766826738	14.185067	14.235128	50.061	5	0.0797984471468048	13.4354029407582	0.8313210680976109	0.7580848913592724	0.07323617673833849	610	31308	23748	36.5489056924409	FALSE	JU1793xJU2466	1.19997545351291	NA	NA	FALSE	FALSE	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	I	9.855068	17.1158262498944	9.699997	10.020192	320.195	1	0.0362104318488927	8.95492993888353	0.937468784337229	0.8817378497790869	0.05573093455814215	186	10011	6790	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	I	7.775157	16.7569415238329	7.669776	7.865025	195.249	2	0.0353220459449947	8.86214988456305	0.9349781776075532	0.8999869774710249	0.034991200136528344	206	11227	7679	5.2091084414482	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	I	14.084888	14.2751772461985	13.954711	14.175221	220.51	3	0.0546888819518787	8.19182042457182	0.7196852425180599	0.6590532326395284	0.060632009878531457	273	15504	10858	7.11984148023404	FALSE	NA	NA	NA	NA	NA	NA	FALSE
